Regiao,Estado,Cidade,Latitude,Longitude,Ano,Mes,Nome_Mes,Temp_Media_Mensal,Temp_Max_Media_Mensal,Temp_Min_Media_Mensal,Maior_Temp_Max,Menor_Temp_Min,Precipitacao_Total,Dias_Quentes,Dias_Muito_Quentes,Dias_Frios,Dias_Chuva_Forte,Dias_Extremos,Amplitude_Media
Norte,PA,Belem,-1.27,-48.5,2017,11,Nov,28.506666666666668,32.45666666666667,25.033333333333335,33.5,24.2,5.0,30,0,0,0,0,7.423333333333333
Norte,PA,Belem,-1.27,-48.5,2017,12,Dez,27.65806451612903,31.26774193548387,24.85483870967742,34.4,23.5,112.2,25,0,0,0,0,6.412903225806452
Norte,PA,Belem,-1.27,-48.5,2018,1,Jan,26.751612903225805,30.34193548387097,24.177419354838708,32.0,23.2,212.2,22,0,0,1,1,6.1645161290322585
Norte,PA,Belem,-1.27,-48.5,2018,2,Fev,26.189285714285713,29.103571428571428,24.27857142857143,31.9,23.5,503.7,7,0,0,6,6,4.825
Norte,PA,Belem,-1.27,-48.5,2018,3,Mar,26.838709677419356,30.17096774193548,24.374193548387098,32.1,23.8,292.3,17,0,0,4,4,5.796774193548388
Norte,PA,Belem,-1.27,-48.5,2018,4,Abr,26.396666666666665,29.646666666666665,24.186666666666667,32.0,23.6,493.8,16,0,0,7,7,5.459999999999999
Norte,PA,Belem,-1.27,-48.5,2018,5,Mai,26.664516129032258,30.483870967741936,24.18064516129032,31.8,23.6,298.2,21,0,0,2,2,6.303225806451613
Norte,PA,Belem,-1.27,-48.5,2018,6,Jun,27.45,31.36,24.209999999999997,32.8,23.2,86.7,28,0,0,0,0,7.15
Norte,PA,Belem,-1.27,-48.5,2018,7,Jul,27.219354838709677,31.312903225806455,24.029032258064515,33.2,22.8,71.7,28,0,0,0,0,7.283870967741936
Norte,PA,Belem,-1.27,-48.5,2018,8,Ago,27.15806451612903,31.26451612903226,23.758064516129032,32.2,23.0,31.6,30,0,0,0,0,7.506451612903225
Norte,PA,Belem,-1.27,-48.5,2018,9,Set,27.986666666666668,32.09,24.62,33.6,24.0,20.8,30,0,0,0,0,7.47
Norte,PA,Belem,-1.27,-48.5,2018,10,Out,28.47741935483871,32.558064516129036,24.996774193548386,33.9,24.6,17.2,31,0,0,0,0,7.561290322580645
Norte,PA,Belem,-1.27,-48.5,2018,11,Nov,28.6,32.53,25.37,33.8,24.2,120.1,29,0,0,2,2,7.159999999999999
Norte,PA,Belem,-1.27,-48.5,2018,12,Dez,26.45483870967742,29.58709677419355,24.18064516129032,31.8,23.6,286.1,11,0,0,2,2,5.4064516129032265
Norte,PA,Belem,-1.27,-48.5,2019,1,Jan,26.63225806451613,30.06451612903226,24.38064516129032,32.2,23.4,238.6,17,0,0,0,0,5.683870967741936
Norte,PA,Belem,-1.27,-48.5,2019,2,Fev,26.160714285714285,28.88214285714286,24.364285714285717,30.5,23.6,580.5,7,0,0,8,8,4.517857142857143
Norte,PA,Belem,-1.27,-48.5,2019,3,Mar,26.18064516129032,28.97741935483871,24.26451612903226,30.8,23.3,442.5,4,0,0,9,9,4.7129032258064525
Norte,PA,Belem,-1.27,-48.5,2019,4,Abr,26.483333333333334,29.459999999999997,24.52,31.2,24.0,477.9,8,0,0,3,3,4.9399999999999995
Norte,PA,Belem,-1.27,-48.5,2019,5,Mai,27.103225806451615,30.432258064516127,24.64516129032258,32.1,24.1,293.8,22,0,0,2,2,5.787096774193548
Norte,PA,Belem,-1.27,-48.5,2019,6,Jun,27.576666666666664,31.466666666666665,24.586666666666666,32.4,23.9,76.9,29,0,0,1,1,6.88
Norte,PA,Belem,-1.27,-48.5,2019,7,Jul,27.58709677419355,31.674193548387095,24.31935483870968,33.0,23.5,36.9,30,0,0,0,0,7.354838709677419
Norte,PA,Belem,-1.27,-48.5,2019,8,Ago,27.925806451612903,32.193548387096776,24.493548387096773,33.5,23.6,43.5,31,0,0,0,0,7.699999999999999
Norte,PA,Belem,-1.27,-48.5,2019,9,Set,28.1,32.33,24.653333333333332,33.8,24.0,24.7,30,0,0,0,0,7.676666666666667
Norte,PA,Belem,-1.27,-48.5,2019,10,Out,28.177419354838708,32.18064516129032,24.822580645161292,33.5,23.7,25.3,31,0,0,0,0,7.358064516129032
Norte,PA,Belem,-1.27,-48.5,2019,11,Nov,27.956666666666667,31.803333333333335,24.793333333333333,33.0,24.1,46.6,29,0,0,0,0,7.010000000000001
Norte,PA,Belem,-1.27,-48.5,2019,12,Dez,27.641935483870967,31.299999999999997,24.91290322580645,32.7,24.2,186.3,30,0,0,1,1,6.387096774193548
Norte,PA,Belem,-1.27,-48.5,2020,1,Jan,26.44193548387097,29.387096774193548,24.470967741935485,31.4,23.8,290.1,8,0,0,1,1,4.916129032258064
Norte,PA,Belem,-1.27,-48.5,2020,2,Fev,26.29655172413793,29.117241379310343,24.486206896551725,32.0,23.7,435.09999999999997,6,0,0,5,5,4.631034482758621
Norte,PA,Belem,-1.27,-48.5,2020,3,Mar,26.416129032258063,29.251612903225805,24.561290322580643,31.8,23.4,600.1,12,0,0,11,11,4.690322580645161
Norte,PA,Belem,-1.27,-48.5,2020,4,Abr,26.7,29.84333333333333,24.64333333333333,31.7,23.4,413.1,17,0,0,7,7,5.2
Norte,PA,Belem,-1.27,-48.5,2020,5,Mai,27.361290322580647,30.822580645161292,24.932258064516127,32.5,24.2,236.3,24,0,0,3,3,5.890322580645161
Norte,PA,Belem,-1.27,-48.5,2020,6,Jun,27.413333333333334,31.083333333333332,24.706666666666667,32.3,23.9,111.0,28,0,0,1,1,6.376666666666667
Norte,PA,Belem,-1.27,-48.5,2020,7,Jul,27.780645161290323,31.91290322580645,24.509677419354837,33.5,23.6,24.5,31,0,0,0,0,7.403225806451613
Norte,PA,Belem,-1.27,-48.5,2020,8,Ago,28.396774193548385,32.94516129032258,24.683870967741935,34.5,24.1,10.6,31,0,0,0,0,8.261290322580646
Norte,PA,Belem,-1.27,-48.5,2020,9,Set,28.209999999999997,32.86,24.59333333333333,34.4,23.8,17.4,30,0,0,0,0,8.266666666666667
Norte,PA,Belem,-1.27,-48.5,2020,10,Out,27.87741935483871,32.064516129032256,24.348387096774193,33.3,23.7,28.599999999999998,31,0,0,0,0,7.716129032258065
Norte,PA,Belem,-1.27,-48.5,2020,11,Nov,27.32,31.2,24.59,33.0,23.6,214.5,28,0,0,2,2,6.61
Norte,PA,Belem,-1.27,-48.5,2020,12,Dez,27.496774193548386,31.16774193548387,24.6,32.3,23.7,92.6,29,0,0,0,0,6.567741935483871
Norte,PA,Belem,-1.27,-48.5,2021,1,Jan,26.84193548387097,30.39032258064516,24.287096774193547,32.0,23.5,206.10000000000002,20,0,0,1,1,6.103225806451612
Norte,PA,Belem,-1.27,-48.5,2021,2,Fev,26.364285714285717,29.467857142857145,24.24642857142857,31.7,23.5,258.7,12,0,0,2,2,5.221428571428572
Norte,PA,Belem,-1.27,-48.5,2021,3,Mar,26.02258064516129,29.05806451612903,23.92258064516129,31.1,23.2,486.9,7,0,0,6,6,5.135483870967742
Norte,PA,Belem,-1.27,-48.5,2021,4,Abr,26.83,30.45,24.423333333333336,32.5,23.6,282.8,22,0,0,2,2,6.026666666666667
Norte,PA,Belem,-1.27,-48.5,2021,5,Mai,27.1,30.63225806451613,24.648387096774194,32.5,23.9,370.8,23,0,0,3,3,5.983870967741935
Norte,PA,Belem,-1.27,-48.5,2021,6,Jun,27.183333333333334,30.84,24.42,32.3,23.5,104.0,25,0,0,0,0,6.42
Norte,PA,Belem,-1.27,-48.5,2021,7,Jul,27.17096774193548,31.11935483870968,24.432258064516127,32.6,23.9,147.1,28,0,0,1,1,6.687096774193549
Norte,PA,Belem,-1.27,-48.5,2021,8,Ago,27.470967741935485,31.425806451612903,24.39032258064516,32.6,23.5,75.8,30,0,0,0,0,7.035483870967742
Norte,PA,Belem,-1.27,-48.5,2021,9,Set,27.11,31.023333333333333,24.02,31.9,23.3,74.3,29,0,0,0,0,7.003333333333333
Norte,PA,Belem,-1.27,-48.5,2021,10,Out,27.874193548387098,31.57741935483871,24.816129032258065,32.8,24.1,57.2,31,0,0,0,0,6.761290322580645
Norte,PA,Belem,-1.27,-48.5,2021,11,Nov,27.75,31.473333333333336,24.766666666666666,32.7,23.7,87.8,28,0,0,1,1,6.706666666666666
Norte,PA,Belem,-1.27,-48.5,2021,12,Dez,27.712903225806453,31.006451612903227,25.193548387096776,32.4,24.2,137.1,27,0,0,0,0,5.812903225806452
Norte,PA,Belem,-1.27,-48.5,2022,1,Jan,26.125806451612902,29.26451612903226,24.016129032258064,31.5,23.0,394.90000000000003,7,0,0,6,6,5.248387096774194
Norte,PA,Belem,-1.27,-48.5,2022,2,Fev,26.821428571428573,30.303571428571427,24.435714285714287,32.0,23.6,213.5,19,0,0,3,3,5.867857142857142
Norte,PA,Belem,-1.27,-48.5,2022,3,Mar,26.1,29.048387096774192,24.229032258064517,31.4,23.4,850.3,9,0,0,8,8,4.8193548387096765
Norte,PA,Belem,-1.27,-48.5,2022,4,Abr,26.206666666666667,29.25,24.183333333333334,31.0,23.5,341.3,8,0,0,1,1,5.066666666666666
Norte,PA,Belem,-1.27,-48.5,2022,5,Mai,26.470967741935485,30.04516129032258,24.141935483870967,32.4,23.3,445.9,14,0,0,7,7,5.903225806451613
Norte,PA,Belem,-1.27,-48.5,2022,6,Jun,27.09,31.02333333333333,24.046666666666667,32.3,23.4,105.5,28,0,0,0,0,6.976666666666666
Norte,PA,Belem,-1.27,-48.5,2022,7,Jul,27.432258064516127,31.551612903225806,24.34193548387097,33.4,23.4,37.3,29,0,0,0,0,7.209677419354839
Norte,PA,Belem,-1.27,-48.5,2022,8,Ago,27.92258064516129,32.36451612903225,24.53548387096774,34.1,23.8,31.8,31,0,0,0,0,7.829032258064516
Norte,PA,Belem,-1.27,-48.5,2022,9,Set,28.14333333333333,32.63,24.62,34.1,23.8,14.8,30,0,0,0,0,8.01
Norte,PA,Belem,-1.27,-48.5,2022,10,Out,28.270967741935483,32.50322580645162,24.812903225806455,34.4,23.9,29.6,31,0,0,0,0,7.690322580645161
Norte,PA,Belem,-1.27,-48.5,2022,11,Nov,27.69333333333333,31.38,24.716666666666665,33.2,23.1,126.5,25,0,0,1,1,6.663333333333332
Norte,PA,Belem,-1.27,-48.5,2022,12,Dez,27.299999999999997,30.92258064516129,24.567741935483873,32.9,23.5,153.5,26,0,0,1,1,6.354838709677418
Norte,PA,Belem,-1.27,-48.5,2023,1,Jan,26.567741935483873,30.1,24.09032258064516,32.0,23.1,191.2,21,0,0,1,1,6.009677419354839
Norte,PA,Belem,-1.27,-48.5,2023,2,Fev,26.24285714285714,29.696428571428573,24.085714285714285,32.0,23.0,392.7,13,0,0,5,5,5.610714285714286
Norte,PA,Belem,-1.27,-48.5,2023,3,Mar,26.27741935483871,29.322580645161292,24.200000000000003,31.5,23.2,471.0,11,0,0,7,7,5.122580645161291
Norte,PA,Belem,-1.27,-48.5,2023,4,Abr,26.82,30.25,24.476666666666667,32.5,23.6,302.1,16,0,0,2,2,5.7733333333333325
Norte,PA,Belem,-1.27,-48.5,2023,5,Mai,27.4,30.838709677419356,24.919354838709676,33.2,23.9,184.9,26,0,0,0,0,5.919354838709677
Norte,PA,Belem,-1.27,-48.5,2023,6,Jun,27.626666666666665,31.616666666666667,24.65,32.7,23.8,77.3,29,0,0,0,0,6.966666666666667
Norte,PA,Belem,-1.27,-48.5,2023,7,Jul,27.82903225806452,31.845161290322583,24.716129032258067,33.1,23.7,28.0,31,0,0,0,0,7.129032258064516
Norte,PA,Belem,-1.27,-48.5,2023,8,Ago,28.35483870967742,32.58064516129032,24.948387096774194,34.0,23.9,9.3,31,0,0,0,0,7.632258064516129
Norte,PA,Belem,-1.27,-48.5,2023,9,Set,28.576666666666664,32.96,25.046666666666667,34.2,24.2,7.7,30,0,0,0,0,7.913333333333333
Norte,PA,Belem,-1.27,-48.5,2023,10,Out,28.703225806451613,33.10322580645161,25.11935483870968,34.4,24.2,15.1,31,0,0,0,0,7.983870967741935
Norte,PA,Belem,-1.27,-48.5,2023,11,Nov,28.686666666666667,32.63333333333333,25.39333333333333,34.0,24.7,25.099999999999998,30,0,0,0,0,7.24
Norte,PA,Belem,-1.27,-48.5,2023,12,Dez,27.980645161290322,31.58709677419355,25.22258064516129,33.1,24.3,97.1,30,0,0,0,0,6.364516129032259
Norte,PA,Belem,-1.27,-48.5,2024,1,Jan,27.316129032258065,30.716129032258067,25.041935483870965,32.4,23.9,242.0,26,0,0,2,2,5.674193548387096
Norte,PA,Belem,-1.27,-48.5,2024,2,Fev,27.044827586206896,30.106896551724137,24.903448275862072,32.1,23.2,224.0,18,0,0,0,0,5.203448275862069
Norte,PA,Belem,-1.27,-48.5,2024,3,Mar,27.038709677419355,30.06451612903226,25.148387096774194,32.2,24.1,593.2,19,0,0,6,6,4.916129032258064
Norte,PA,Belem,-1.27,-48.5,2024,4,Abr,27.276666666666664,30.39,25.259999999999998,32.3,24.7,594.7,21,0,0,11,11,5.129999999999999
Norte,PA,Belem,-1.27,-48.5,2024,5,Mai,27.70967741935484,31.358064516129033,25.387096774193548,32.7,24.3,231.8,30,0,0,2,2,5.970967741935484
Norte,PA,Belem,-1.27,-48.5,2024,6,Jun,27.71333333333333,31.446666666666665,24.756666666666668,32.5,23.8,89.5,30,0,0,0,0,6.6899999999999995
Norte,PA,Belem,-1.27,-48.5,2024,7,Jul,28.241935483870968,32.4,24.725806451612904,33.8,23.9,16.7,30,0,0,0,0,7.674193548387097
Norte,PA,Belem,-1.27,-48.5,2024,8,Ago,28.393548387096775,33.05483870967742,24.81935483870968,34.6,23.8,15.4,31,0,0,0,0,8.235483870967743
Norte,PA,Belem,-1.27,-48.5,2024,9,Set,28.84,33.46666666666667,25.033333333333335,34.7,24.3,6.7,30,0,0,0,0,8.433333333333334
Norte,PA,Belem,-1.27,-48.5,2024,10,Out,28.648387096774194,32.98064516129032,25.019354838709678,34.1,24.1,8.0,31,0,0,0,0,7.961290322580646
Norte,PA,Belem,-1.27,-48.5,2024,11,Nov,28.766666666666666,33.016666666666666,25.006666666666668,34.1,23.9,15.2,30,0,0,0,0,8.01
Norte,PA,Belem,-1.27,-48.5,2024,12,Dez,27.706451612903226,31.37741935483871,25.20967741935484,32.6,24.3,154.1,29,0,0,1,1,6.16774193548387
Norte,PA,Belem,-1.27,-48.5,2025,1,Jan,26.62258064516129,29.864516129032257,24.538709677419355,32.8,23.6,351.1,17,0,0,5,5,5.325806451612903
Norte,PA,Belem,-1.27,-48.5,2025,2,Fev,26.25714285714286,29.360714285714288,24.339285714285715,30.8,23.6,553.0,10,0,0,10,10,5.021428571428571
Norte,PA,Belem,-1.27,-48.5,2025,3,Mar,26.461290322580645,29.5258064516129,24.470967741935485,31.4,23.8,494.1,11,0,0,6,6,5.054838709677419
Norte,PA,Belem,-1.27,-48.5,2025,4,Abr,26.766666666666666,30.016666666666666,24.740000000000002,32.0,24.1,272.6,18,0,0,4,4,5.276666666666667
Norte,PA,Belem,-1.27,-48.5,2025,5,Mai,27.322580645161292,31.164516129032258,24.748387096774195,32.6,24.2,228.0,29,0,0,4,4,6.416129032258064
Norte,PA,Belem,-1.27,-48.5,2025,6,Jun,27.086666666666666,30.96333333333333,24.573333333333334,32.0,23.7,103.6,27,0,0,0,0,6.39
Norte,PA,Belem,-1.27,-48.5,2025,7,Jul,27.03548387096774,30.967741935483872,24.296774193548387,32.0,23.5,94.0,30,0,0,1,1,6.670967741935484
Norte,PA,Belem,-1.27,-48.5,2025,8,Ago,27.129032258064516,30.91290322580645,24.345161290322583,31.8,23.3,64.1,31,0,0,0,0,6.567741935483871
Norte,PA,Belem,-1.27,-48.5,2025,9,Set,27.64,31.459999999999997,24.62,32.9,23.8,19.2,30,0,0,0,0,6.840000000000001
Norte,PA,Belem,-1.27,-48.5,2025,10,Out,27.68064516129032,31.738709677419354,24.416129032258063,33.3,23.4,28.2,31,0,0,0,0,7.32258064516129
Norte,PA,Belem,-1.27,-48.5,2025,11,Nov,27.87,31.543333333333333,24.81,32.7,24.0,34.5,30,0,0,0,0,6.733333333333333
Norte,PA,Belem,-1.27,-48.5,2025,12,Dez,27.61935483870968,31.01290322580645,24.887096774193548,32.6,23.2,85.5,27,0,0,0,0,6.125806451612903
Norte,RO,Porto Velho,-8.76,-63.9,2011,1,Jan,25.541935483870965,29.364516129032257,23.335483870967742,32.2,22.1,293.7,13,0,0,1,1,6.029032258064516
Norte,RO,Porto Velho,-8.76,-63.9,2011,2,Fev,25.457142857142856,29.321428571428573,23.17142857142857,32.3,22.4,284.9,10,0,0,3,3,6.15
Norte,RO,Porto Velho,-8.76,-63.9,2011,3,Mar,26.125806451612902,30.116129032258065,23.703225806451613,33.6,22.7,389.8,14,0,0,5,5,6.412903225806451
Norte,RO,Porto Velho,-8.76,-63.9,2011,4,Abr,26.466666666666665,30.623333333333335,23.933333333333334,33.1,23.2,261.7,20,0,0,4,4,6.6899999999999995
Norte,RO,Porto Velho,-8.76,-63.9,2011,5,Mai,26.729032258064517,30.793548387096774,23.79032258064516,33.3,21.9,80.0,24,0,0,0,0,7.003225806451613
Norte,RO,Porto Velho,-8.76,-63.9,2011,6,Jun,27.44333333333333,32.45666666666667,23.583333333333332,34.9,20.9,22.7,28,0,0,0,0,8.873333333333333
Norte,RO,Porto Velho,-8.76,-63.9,2011,7,Jul,27.661290322580644,33.47096774193548,23.23225806451613,35.4,19.6,14.4,30,2,0,0,2,10.238709677419354
Norte,RO,Porto Velho,-8.76,-63.9,2011,8,Ago,28.280645161290323,34.66129032258065,23.516129032258064,37.8,18.3,22.700000000000003,30,20,0,0,20,11.14516129032258
Norte,RO,Porto Velho,-8.76,-63.9,2011,9,Set,27.723333333333336,33.00666666666667,24.263333333333332,35.9,22.7,163.7,29,1,0,2,3,8.743333333333334
Norte,RO,Porto Velho,-8.76,-63.9,2011,10,Out,27.335483870967742,31.98709677419355,24.37741935483871,34.5,23.3,219.2,25,0,0,2,2,7.609677419354839
Norte,RO,Porto Velho,-8.76,-63.9,2011,11,Nov,27.063333333333333,31.37,24.3,34.2,23.6,217.9,23,0,0,1,1,7.069999999999999
Norte,RO,Porto Velho,-8.76,-63.9,2011,12,Dez,26.432258064516127,30.296774193548387,24.212903225806453,33.3,23.2,352.4,20,0,0,5,5,6.0838709677419365
Norte,RO,Porto Velho,-8.76,-63.9,2012,1,Jan,25.845161290322583,29.503225806451614,23.700000000000003,32.6,23.0,371.4,10,0,0,5,5,5.803225806451613
Norte,RO,Porto Velho,-8.76,-63.9,2012,2,Fev,25.582758620689653,29.196551724137933,23.46896551724138,32.2,22.1,348.0,10,0,0,3,3,5.727586206896552
Norte,RO,Porto Velho,-8.76,-63.9,2012,3,Mar,25.92258064516129,29.93548387096774,23.480645161290322,32.6,22.5,342.6,15,0,0,6,6,6.4548387096774205
Norte,RO,Porto Velho,-8.76,-63.9,2012,4,Abr,26.44333333333333,30.616666666666667,23.973333333333336,33.0,23.3,219.5,22,0,0,1,1,6.6433333333333335
Norte,RO,Porto Velho,-8.76,-63.9,2012,5,Mai,26.46451612903226,30.983870967741936,23.41290322580645,32.9,21.0,123.8,25,0,0,0,0,7.570967741935484
Norte,RO,Porto Velho,-8.76,-63.9,2012,6,Jun,26.15666666666667,30.773333333333333,22.90666666666667,32.9,18.5,70.2,22,0,0,0,0,7.866666666666666
Norte,RO,Porto Velho,-8.76,-63.9,2012,7,Jul,26.664516129032258,32.47096774193548,22.251612903225805,35.8,18.9,1.8,26,3,0,0,3,10.219354838709679
Norte,RO,Porto Velho,-8.76,-63.9,2012,8,Ago,28.293548387096774,35.04516129032258,23.093548387096774,37.8,21.3,6.9,30,19,0,0,19,11.951612903225806
Norte,RO,Porto Velho,-8.76,-63.9,2012,9,Set,28.116666666666667,34.083333333333336,24.136666666666667,36.9,21.5,75.1,28,12,0,0,12,9.946666666666665
Norte,RO,Porto Velho,-8.76,-63.9,2012,10,Out,27.070967741935487,31.72258064516129,24.019354838709678,34.7,22.8,191.9,26,0,0,0,0,7.703225806451614
Norte,RO,Porto Velho,-8.76,-63.9,2012,11,Nov,26.783333333333335,31.03666666666667,24.11,34.8,23.3,275.1,24,0,0,4,4,6.926666666666667
Norte,RO,Porto Velho,-8.76,-63.9,2012,12,Dez,25.958064516129035,29.932258064516127,23.506451612903227,32.9,22.6,292.5,16,0,0,2,2,6.425806451612904
Norte,RO,Porto Velho,-8.76,-63.9,2013,1,Jan,25.958064516129035,29.641935483870967,23.66774193548387,33.5,22.1,363.5,13,0,0,3,3,5.974193548387096
Norte,RO,Porto Velho,-8.76,-63.9,2013,2,Fev,25.7,29.34642857142857,23.50357142857143,32.2,22.5,329.4,11,0,0,5,5,5.842857142857143
Norte,RO,Porto Velho,-8.76,-63.9,2013,3,Mar,26.141935483870967,29.993548387096773,23.82903225806452,33.1,23.0,346.7,15,0,0,4,4,6.164516129032258
Norte,RO,Porto Velho,-8.76,-63.9,2013,4,Abr,26.196666666666665,30.183333333333334,23.59,32.2,22.7,198.9,19,0,0,0,0,6.593333333333334
Norte,RO,Porto Velho,-8.76,-63.9,2013,5,Mai,26.048387096774192,30.103225806451615,23.33225806451613,32.7,22.5,111.2,18,0,0,0,0,6.770967741935484
Norte,RO,Porto Velho,-8.76,-63.9,2013,6,Jun,26.206666666666667,30.62333333333333,23.12,32.3,21.9,82.6,22,0,0,0,0,7.503333333333333
Norte,RO,Porto Velho,-8.76,-63.9,2013,7,Jul,25.458064516129035,30.603225806451615,21.741935483870968,33.6,15.3,45.3,23,0,0,0,0,8.861290322580645
Norte,RO,Porto Velho,-8.76,-63.9,2013,8,Ago,26.30322580645161,32.33548387096774,21.883870967741935,35.0,18.9,27.9,26,1,0,0,1,10.451612903225806
Norte,RO,Porto Velho,-8.76,-63.9,2013,9,Set,26.93,32.11333333333333,23.386666666666667,34.5,21.4,91.9,27,0,0,1,1,8.726666666666667
Norte,RO,Porto Velho,-8.76,-63.9,2013,10,Out,26.361290322580647,30.903225806451612,23.56451612903226,34.6,22.5,282.7,23,0,0,1,1,7.338709677419356
Norte,RO,Porto Velho,-8.76,-63.9,2013,11,Nov,25.553333333333335,29.293333333333333,23.206666666666667,32.7,20.1,364.7,8,0,0,5,5,6.086666666666668
Norte,RO,Porto Velho,-8.76,-63.9,2013,12,Dez,26.12258064516129,30.190322580645162,23.58709677419355,33.6,22.3,432.2,15,0,0,7,7,6.603225806451613
Norte,RO,Porto Velho,-8.76,-63.9,2014,1,Jan,25.677419354838708,29.509677419354837,23.383870967741935,31.4,22.2,308.0,12,0,0,2,2,6.125806451612903
Norte,RO,Porto Velho,-8.76,-63.9,2014,2,Fev,25.482142857142858,29.114285714285717,23.357142857142858,31.3,22.1,325.4,8,0,0,5,5,5.757142857142858
Norte,RO,Porto Velho,-8.76,-63.9,2014,3,Mar,25.822580645161292,29.374193548387098,23.67096774193548,30.9,23.2,414.2,15,0,0,5,5,5.703225806451612
Norte,RO,Porto Velho,-8.76,-63.9,2014,4,Abr,26.0,29.75,23.696666666666665,32.6,22.6,248.3,18,0,0,1,1,6.053333333333334
Norte,RO,Porto Velho,-8.76,-63.9,2014,5,Mai,25.67096774193548,29.325806451612905,23.270967741935483,31.6,19.3,161.7,12,0,0,0,0,6.054838709677419
Norte,RO,Porto Velho,-8.76,-63.9,2014,6,Jun,26.303333333333335,30.896666666666665,23.1,32.6,19.4,27.599999999999998,25,0,0,0,0,7.796666666666667
Norte,RO,Porto Velho,-8.76,-63.9,2014,7,Jul,25.883870967741935,30.809677419354838,22.403225806451612,33.7,19.8,23.5,23,0,0,0,0,8.406451612903227
Norte,RO,Porto Velho,-8.76,-63.9,2014,8,Ago,27.164516129032258,33.49354838709677,22.79032258064516,36.1,20.1,34.0,30,5,0,0,5,10.703225806451613
Norte,RO,Porto Velho,-8.76,-63.9,2014,9,Set,27.576666666666664,33.43,23.759999999999998,36.7,22.3,94.6,29,4,0,0,4,9.67
Norte,RO,Porto Velho,-8.76,-63.9,2014,10,Out,26.467741935483872,31.606451612903225,23.293548387096774,35.9,21.6,259.5,26,2,0,3,5,8.312903225806451
Norte,RO,Porto Velho,-8.76,-63.9,2014,11,Nov,26.103333333333335,30.19,23.43,34.0,22.7,298.1,16,0,0,2,2,6.760000000000001
Norte,RO,Porto Velho,-8.76,-63.9,2014,12,Dez,26.0258064516129,30.16774193548387,23.44193548387097,34.0,22.4,372.5,17,0,0,4,4,6.725806451612903
Norte,RO,Porto Velho,-8.76,-63.9,2015,1,Jan,25.57741935483871,29.448387096774194,23.041935483870965,32.2,20.4,285.7,11,0,0,1,1,6.406451612903226
Norte,RO,Porto Velho,-8.76,-63.9,2015,2,Fev,25.599999999999998,29.717857142857145,23.317857142857143,32.0,22.4,294.0,15,0,0,2,2,6.3999999999999995
Norte,RO,Porto Velho,-8.76,-63.9,2015,3,Mar,25.612903225806452,29.30322580645161,23.364516129032257,32.6,22.3,373.6,13,0,0,4,4,5.9387096774193555
Norte,RO,Porto Velho,-8.76,-63.9,2015,4,Abr,25.993333333333332,30.103333333333335,23.45,31.9,23.1,259.2,18,0,0,0,0,6.653333333333333
Norte,RO,Porto Velho,-8.76,-63.9,2015,5,Mai,25.748387096774195,29.683870967741935,23.083870967741937,32.2,21.1,243.1,13,0,0,3,3,6.6
Norte,RO,Porto Velho,-8.76,-63.9,2015,6,Jun,26.09,30.846666666666668,22.523333333333333,32.5,20.4,42.5,24,0,0,0,0,8.323333333333332
Norte,RO,Porto Velho,-8.76,-63.9,2015,7,Jul,26.429032258064513,31.616129032258065,22.51290322580645,35.6,20.9,20.0,26,1,0,0,1,9.103225806451613
Norte,RO,Porto Velho,-8.76,-63.9,2015,8,Ago,28.345161290322583,34.44193548387097,23.532258064516128,37.9,21.6,46.2,31,8,0,0,8,10.90967741935484
Norte,RO,Porto Velho,-8.76,-63.9,2015,9,Set,28.266666666666666,33.67666666666666,24.490000000000002,36.0,23.4,74.7,29,9,0,0,9,9.186666666666666
Norte,RO,Porto Velho,-8.76,-63.9,2015,10,Out,27.738709677419354,32.696774193548386,24.361290322580647,37.5,23.3,185.9,25,4,0,3,7,8.33548387096774
Norte,RO,Porto Velho,-8.76,-63.9,2015,11,Nov,27.71333333333333,32.443333333333335,24.41,34.8,22.4,194.6,28,0,0,2,2,8.033333333333333
Norte,RO,Porto Velho,-8.76,-63.9,2015,12,Dez,26.919354838709676,31.274193548387096,24.070967741935487,33.7,23.0,248.5,23,0,0,3,3,7.203225806451614
Norte,RO,Porto Velho,-8.76,-63.9,2016,1,Jan,26.95483870967742,30.906451612903226,24.38064516129032,34.2,23.4,364.7,20,0,0,7,7,6.525806451612904
Norte,RO,Porto Velho,-8.76,-63.9,2016,2,Fev,26.95862068965517,30.95862068965517,24.33103448275862,34.6,23.1,392.7,18,0,0,5,5,6.627586206896551
Norte,RO,Porto Velho,-8.76,-63.9,2016,3,Mar,26.383870967741935,30.141935483870967,24.164516129032258,33.2,23.1,373.5,19,0,0,6,6,5.97741935483871
Norte,RO,Porto Velho,-8.76,-63.9,2016,4,Abr,26.540000000000003,30.62,23.866666666666667,32.8,19.2,198.9,21,0,0,1,1,6.753333333333333
Norte,RO,Porto Velho,-8.76,-63.9,2016,5,Mai,26.32903225806452,30.225806451612904,23.574193548387097,31.8,20.8,135.3,16,0,0,0,0,6.651612903225807
Norte,RO,Porto Velho,-8.76,-63.9,2016,6,Jun,25.66,30.05,22.313333333333333,33.2,19.8,43.3,18,0,0,0,0,7.736666666666667
Norte,RO,Porto Velho,-8.76,-63.9,2016,7,Jul,27.13225806451613,33.40967741935484,22.31935483870968,35.5,20.5,1.6,31,5,0,0,5,11.09032258064516
